  RESFILE cos_G130M_lsf_1408.dat
    1407.51000   1.05205e+00   2.43434e-02
    1407.54000   1.05049e+00   2.43629e-02
    1407.57000   1.03343e+00   2.41000e-02
    1407.60000   1.06492e+00   2.44326e-02
    1407.63000   1.06964e+00   2.45919e-02
    1407.66000   1.06198e+00   2.44506e-02
    1407.69000   1.02726e+00   2.40799e-02
    1407.72000   1.05762e+00   2.43349e-02
    1407.75000   1.01083e+00   2.37872e-02
    1407.78000   9.62752e-01   2.32136e-02
    1407.81000   9.56881e-01   2.31587e-02
    1407.84000   9.97716e-01   2.35982e-02
    1407.87000   9.49775e-01   2.30555e-02
    1407.90000   1.04144e+00   2.41159e-02
    1407.93000   1.03622e+00   2.40135e-02
    1407.96000   1.03827e+00   2.40581e-02
    1407.99000   1.03137e+00   2.39293e-02
    1408.02000   1.02613e+00   2.39720e-02
    1408.05000   1.01174e+00   2.36785e-02
    1408.08000   1.01432e+00   2.37246e-02
    1408.11000   1.01922e+00   2.39102e-02
    1408.14000   1.05790e+00   2.43311e-02
    1408.17000   9.79505e-01   2.34018e-02
    1408.20000   1.04086e+00   2.40252e-02
    1408.23000   9.74207e-01   2.33054e-02
    1408.26000   9.74869e-01   2.31877e-02
    1408.29000   9.79224e-01   2.32213e-02
    1408.32000   9.73776e-01   2.31576e-02
    1408.35000   1.01839e+00   2.37322e-02
    1408.38000   1.00213e+00   2.34554e-02
    1408.41000   9.84424e-01   2.32284e-02
    1408.44000   9.48566e-01   2.28836e-02
    1408.47000   9.47828e-01   2.28771e-02
    1408.50000   9.49806e-01   2.29476e-02
    1408.53000   9.81042e-01   2.31957e-02
    1408.56000   9.72637e-01   2.30662e-02
    1408.59000   1.01130e+00   2.34751e-02
    1408.62000   1.01027e+00   2.34598e-02
    1408.65000   1.05203e+00   2.39443e-02
    1408.68000   1.04738e+00   2.39236e-02
    1408.71000   1.02583e+00   2.36768e-02
    1408.74000   1.00053e+00   2.33723e-02
    1408.77000   1.00011e+00   2.32935e-02
    1408.80000   9.38685e-01   2.25700e-02
    1408.83000   9.87651e-01   2.32516e-02
    1408.86000   1.00008e+00   2.33309e-02
    1408.89000   1.01292e+00   2.34287e-02
    1408.92000   9.69109e-01   2.29630e-02
    1408.95000   9.75152e-01   2.29340e-02
    1408.98000   9.75849e-01   2.29222e-02
    1409.01000   1.02217e+00   2.34411e-02
    1409.04000   1.00065e+00   2.31879e-02
    1409.07000   9.54828e-01   2.26728e-02
    1409.10000   9.80694e-01   2.29580e-02
    1409.13000   9.73650e-01   2.28955e-02
    1409.16000   9.89939e-01   2.31763e-02
    1409.19000   1.01495e+00   2.33136e-02
    1409.22000   1.01768e+00   2.33505e-02
    1409.25000   1.02174e+00   2.33914e-02
    1409.28000   9.72501e-01   2.27862e-02
    1409.31000   9.79209e-01   2.28819e-02
    1409.34000   9.92543e-01   2.30169e-02
    1409.37000   1.00516e+00   2.31737e-02
    1409.40000   1.01006e+00   2.31723e-02
    1409.43000   1.00238e+00   2.30729e-02
    1409.46000   9.98360e-01   2.30172e-02
    1409.49000   9.40123e-01   2.23910e-02
    1409.52000   9.95358e-01   2.29585e-02
    1409.55000   9.98756e-01   2.30014e-02
    1409.58000   9.85463e-01   2.28519e-02
    1409.61000   1.02051e+00   2.32466e-02
    1409.64000   9.65047e-01   2.26886e-02
    1409.67000   1.01828e+00   2.32820e-02
    1409.70000   1.01045e+00   2.31197e-02
    1409.72000   9.68057e-01   2.25882e-02
    1409.75000   9.81863e-01   2.28057e-02
    1409.78000   1.01781e+00   2.31560e-02
    1409.81000   1.04965e+00   2.34781e-02
    1409.84000   1.02451e+00   2.31715e-02
    1409.87000   1.04108e+00   2.34116e-02
    1409.90000   1.04687e+00   2.34481e-02
    1409.93000   1.11045e+00   2.41393e-02
    1409.96000   1.00512e+00   2.29361e-02
    1409.99000   1.01102e+00   2.30145e-02
    1410.02000   9.73645e-01   2.26413e-02
    1410.05000   1.01398e+00   2.30569e-02
    1410.08000   1.06070e+00   2.34927e-02
    1410.11000   9.84966e-01   2.26096e-02
    1410.14000   1.02594e+00   2.30904e-02
    1410.17000   9.80134e-01   2.25355e-02
    1410.20000   1.00432e+00   2.28128e-02
    1410.23000   1.00237e+00   2.27784e-02
    1410.26000   1.00266e+00   2.27743e-02
    1410.29000   9.70371e-01   2.23921e-02
    1410.32000   9.25590e-01   2.19246e-02
    1410.35000   9.22769e-01   2.18498e-02
    1410.38000   9.09526e-01   2.16403e-02
    1410.41000   8.81875e-01   2.13490e-02
    1410.44000   9.31984e-01   2.18939e-02
    1410.47000   9.51812e-01   2.21230e-02
    1410.50000   9.68194e-01   2.22905e-02
    1410.53000   9.74382e-01   2.23572e-02
    1410.56000   9.86890e-01   2.25791e-02
    1410.59000   1.00881e+00   2.27884e-02
    1410.62000   1.05326e+00   2.32399e-02
    1410.65000   1.04551e+00   2.31069e-02
    1410.68000   1.00412e+00   2.26307e-02
    1410.71000   1.03793e+00   2.30052e-02
    1410.74000   1.01737e+00   2.28263e-02
    1410.77000   9.92175e-01   2.24913e-02
    1410.80000   9.36047e-01   2.19861e-02
    1410.83000   9.10992e-01   2.15887e-02
    1410.86000   9.93233e-01   2.25055e-02
    1410.89000   1.03596e+00   2.29147e-02
    1410.92000   9.94783e-01   2.24687e-02
    1410.95000   9.69077e-01   2.21511e-02
    1410.98000   9.86341e-01   2.23634e-02
    1411.01000   1.01753e+00   2.26854e-02
    1411.04000   1.03508e+00   2.28806e-02
    1411.07000   1.04476e+00   2.29793e-02
    1411.10000   1.02123e+00   2.55062e-02
    1411.13000   9.90290e-01   1.95122e-02
    1411.16000   9.96895e-01   1.95574e-02
    1411.19000   1.00117e+00   1.95850e-02
    1411.22000   9.84187e-01   1.94267e-02
    1411.25000   9.60829e-01   1.92061e-02
    1411.28000   9.53802e-01   1.91100e-02
    1411.31000   1.01355e+00   1.96564e-02
    1411.34000   9.67553e-01   1.91898e-02
    1411.37000   1.00763e+00   1.95399e-02
    1411.40000   9.96020e-01   1.94635e-02
    1411.43000   9.46968e-01   1.89172e-02
    1411.46000   9.65271e-01   1.90834e-02
    1411.49000   9.49553e-01   1.89618e-02
    1411.52000   9.60107e-01   1.90527e-02
    1411.55000   9.79253e-01   1.92389e-02
    1411.58000   9.52773e-01   1.89613e-02
    1411.61000   9.50931e-01   1.89898e-02
    1411.64000   9.56279e-01   1.89623e-02
    1411.67000   9.92191e-01   1.93172e-02
    1411.70000   9.61501e-01   1.90229e-02
    1411.73000   9.83252e-01   1.91968e-02
    1411.76000   9.95141e-01   1.92892e-02
    1411.79000   1.00755e+00   1.94041e-02
    1411.82000   9.91977e-01   1.92375e-02
    1411.85000   9.60637e-01   1.89289e-02
    1411.88000   9.78985e-01   1.91353e-02
    1411.91000   9.72287e-01   1.90500e-02
    1411.94000   1.01716e+00   1.94273e-02
    1411.97000   9.74471e-01   1.90097e-02
    1412.00000   9.50238e-01   1.87612e-02
    1412.03000   9.36413e-01   1.86171e-02
    1412.06000   9.35651e-01   1.85859e-02
    1412.09000   9.32435e-01   1.85634e-02
    1412.12000   9.38783e-01   1.86294e-02
    1412.15000   9.43535e-01   1.86421e-02
    1412.18000   9.92573e-01   1.91070e-02
    1412.21000   1.05250e+00   1.96785e-02
    1412.24000   9.92984e-01   1.91600e-02
    1412.27000   9.33454e-01   1.85807e-02
    1412.30000   9.24654e-01   1.84868e-02
    1412.33000   9.64172e-01   1.88421e-02
    1412.36000   9.81980e-01   1.89858e-02
    1412.39000   9.92955e-01   1.91368e-02
    1412.42000   9.72805e-01   1.89489e-02
    1412.45000   9.52151e-01   1.87764e-02
    1412.48000   9.85961e-01   1.90764e-02
    1412.51000   9.77065e-01   1.89110e-02
    1412.54000   9.27487e-01   1.83893e-02
    1412.57000   9.07796e-01   1.81695e-02
    1412.60000   9.44586e-01   1.85631e-02
    1412.63000   9.28375e-01   1.84459e-02
    1412.66000   9.31467e-01   1.84722e-02
    1412.69000   9.62873e-01   1.86878e-02
    1412.72000   9.45021e-01   1.84959e-02
    1412.75000   9.10530e-01   1.81533e-02
    1412.78000   9.43662e-01   1.84689e-02
    1412.81000   9.42885e-01   1.84466e-02
    1412.84000   9.87064e-01   1.88377e-02
    1412.87000   9.88795e-01   1.88310e-02
    1412.90000   9.84479e-01   1.87805e-02
    1412.93000   9.52039e-01   1.84751e-02
    1412.96000   9.54719e-01   1.85524e-02
    1412.99000   9.49379e-01   1.84790e-02
    1413.02000   9.76566e-01   1.86774e-02
    1413.04000   1.00564e+00   1.89544e-02
    1413.07000   1.03020e+00   1.91608e-02
    1413.10000   1.04512e+00   1.93046e-02
    1413.13000   1.01764e+00   1.90409e-02
    1413.16000   1.00518e+00   1.89671e-02
    1413.19000   1.01056e+00   1.90490e-02
    1413.22000   1.00655e+00   1.88899e-02
    1413.25000   1.02445e+00   1.90183e-02
    1413.28000   1.03597e+00   1.91302e-02
    1413.31000   1.04179e+00   1.91613e-02
    1413.34000   1.03100e+00   1.90686e-02
    1413.37000   9.94275e-01   1.87346e-02
    1413.40000   1.00403e+00   1.87996e-02
    1413.43000   1.01927e+00   1.89070e-02
